rownumber;Date;Day;Month;Year
873;2002-05-22;22;5;2002
874;2002-05-23;23;5;2002
875;2002-05-24;24;5;2002
876;2002-05-25;25;5;2002
877;2002-05-26;26;5;2002
878;2002-05-27;27;5;2002
879;2002-05-28;28;5;2002
880;2002-05-29;29;5;2002
881;2002-05-30;30;5;2002
882;2002-05-31;31;5;2002
883;2002-06-01;1;6;2002
884;2002-06-02;2;6;2002
885;2002-06-03;3;6;2002
886;2002-06-04;4;6;2002
887;2002-06-05;5;6;2002
888;2002-06-06;6;6;2002
889;2002-06-07;7;6;2002
890;2002-06-08;8;6;2002
891;2002-06-09;9;6;2002
892;2002-06-10;10;6;2002
893;2002-06-11;11;6;2002
894;2002-06-12;12;6;2002
895;2002-06-13;13;6;2002
896;2002-06-14;14;6;2002
897;2002-06-15;15;6;2002
898;2002-06-16;16;6;2002
899;2002-06-17;17;6;2002
900;2002-06-18;18;6;2002
901;2002-06-19;19;6;2002
902;2002-06-20;20;6;2002
903;2002-06-21;21;6;2002
904;2002-06-22;22;6;2002
905;2002-06-23;23;6;2002
906;2002-06-24;24;6;2002
907;2002-06-25;25;6;2002
908;2002-06-26;26;6;2002
909;2002-06-27;27;6;2002
910;2002-06-28;28;6;2002
911;2002-06-29;29;6;2002
912;2002-06-30;30;6;2002
913;2002-07-01;1;7;2002
914;2002-07-02;2;7;2002
915;2002-07-03;3;7;2002
916;2002-07-04;4;7;2002
917;2002-07-05;5;7;2002
918;2002-07-06;6;7;2002
919;2002-07-07;7;7;2002
920;2002-07-08;8;7;2002
921;2002-07-09;9;7;2002
922;2002-07-10;10;7;2002
923;2002-07-11;11;7;2002
924;2002-07-12;12;7;2002
925;2002-07-13;13;7;2002
926;2002-07-14;14;7;2002
927;2002-07-15;15;7;2002
928;2002-07-16;16;7;2002
929;2002-07-17;17;7;2002
930;2002-07-18;18;7;2002
931;2002-07-19;19;7;2002
932;2002-07-20;20;7;2002
933;2002-07-21;21;7;2002
934;2002-07-22;22;7;2002
935;2002-07-23;23;7;2002
936;2002-07-24;24;7;2002
937;2002-07-25;25;7;2002
938;2002-07-26;26;7;2002
939;2002-07-27;27;7;2002
940;2002-07-28;28;7;2002
941;2002-07-29;29;7;2002
942;2002-07-30;30;7;2002
943;2002-07-31;31;7;2002
944;2002-08-01;1;8;2002
945;2002-08-02;2;8;2002
946;2002-08-03;3;8;2002
947;2002-08-04;4;8;2002
948;2002-08-05;5;8;2002
949;2002-08-06;6;8;2002
950;2002-08-07;7;8;2002
951;2002-08-08;8;8;2002
952;2002-08-09;9;8;2002
953;2002-08-10;10;8;2002
954;2002-08-11;11;8;2002
955;2002-08-12;12;8;2002
956;2002-08-13;13;8;2002
957;2002-08-14;14;8;2002
958;2002-08-15;15;8;2002
959;2002-08-16;16;8;2002
960;2002-08-17;17;8;2002
961;2002-08-18;18;8;2002
962;2002-08-19;19;8;2002
963;2002-08-20;20;8;2002
964;2002-08-21;21;8;2002
965;2002-08-22;22;8;2002
966;2002-08-23;23;8;2002
967;2002-08-24;24;8;2002
968;2002-08-25;25;8;2002
969;2002-08-26;26;8;2002
970;2002-08-27;27;8;2002
971;2002-08-28;28;8;2002
972;2002-08-29;29;8;2002
973;2002-08-30;30;8;2002
974;2002-08-31;31;8;2002
975;2002-09-01;1;9;2002
976;2002-09-02;2;9;2002
977;2002-09-03;3;9;2002
978;2002-09-04;4;9;2002
979;2002-09-05;5;9;2002
980;2002-09-06;6;9;2002
981;2002-09-07;7;9;2002
982;2002-09-08;8;9;2002
983;2002-09-09;9;9;2002
984;2002-09-10;10;9;2002
985;2002-09-11;11;9;2002
986;2002-09-12;12;9;2002
987;2002-09-13;13;9;2002
988;2002-09-14;14;9;2002
989;2002-09-15;15;9;2002
990;2002-09-16;16;9;2002
991;2002-09-17;17;9;2002
992;2002-09-18;18;9;2002
993;2002-09-19;19;9;2002
994;2002-09-20;20;9;2002
995;2002-09-21;21;9;2002
996;2002-09-22;22;9;2002
997;2002-09-23;23;9;2002
998;2002-09-24;24;9;2002
999;2002-09-25;25;9;2002
1000;2002-09-26;26;9;2002
1001;2002-09-27;27;9;2002
1002;2002-09-28;28;9;2002
1003;2002-09-29;29;9;2002
1004;2002-09-30;30;9;2002
1005;2002-10-01;1;10;2002
1006;2002-10-02;2;10;2002
1007;2002-10-03;3;10;2002
1008;2002-10-04;4;10;2002
1009;2002-10-05;5;10;2002
1010;2002-10-06;6;10;2002
1011;2002-10-07;7;10;2002
1012;2002-10-08;8;10;2002
1013;2002-10-09;9;10;2002
1014;2002-10-10;10;10;2002
1015;2002-10-11;11;10;2002
1016;2002-10-12;12;10;2002
1017;2002-10-13;13;10;2002
1018;2002-10-14;14;10;2002
1019;2002-10-15;15;10;2002
1020;2002-10-16;16;10;2002
1021;2002-10-17;17;10;2002
1022;2002-10-18;18;10;2002
1023;2002-10-19;19;10;2002
1024;2002-10-20;20;10;2002
1025;2002-10-21;21;10;2002
1026;2002-10-22;22;10;2002
1027;2002-10-23;23;10;2002
1028;2002-10-24;24;10;2002
1029;2002-10-25;25;10;2002
1030;2002-10-26;26;10;2002
1031;2002-10-27;27;10;2002
1032;2002-10-28;28;10;2002
1033;2002-10-29;29;10;2002
1034;2002-10-30;30;10;2002
1035;2002-10-31;31;10;2002
1036;2002-11-01;1;11;2002
1037;2002-11-02;2;11;2002
1038;2002-11-03;3;11;2002
1039;2002-11-04;4;11;2002
1040;2002-11-05;5;11;2002
1041;2002-11-06;6;11;2002
1042;2002-11-07;7;11;2002
1043;2002-11-08;8;11;2002
1044;2002-11-09;9;11;2002
1045;2002-11-10;10;11;2002
1046;2002-11-11;11;11;2002
1047;2002-11-12;12;11;2002
1048;2002-11-13;13;11;2002
1049;2002-11-14;14;11;2002
1050;2002-11-15;15;11;2002
1051;2002-11-16;16;11;2002
1052;2002-11-17;17;11;2002
1053;2002-11-18;18;11;2002
1054;2002-11-19;19;11;2002
1055;2002-11-20;20;11;2002
1056;2002-11-21;21;11;2002
1057;2002-11-22;22;11;2002
1058;2002-11-23;23;11;2002
1059;2002-11-24;24;11;2002
1060;2002-11-25;25;11;2002
1061;2002-11-26;26;11;2002
1062;2002-11-27;27;11;2002
1063;2002-11-28;28;11;2002
1064;2002-11-29;29;11;2002
1065;2002-11-30;30;11;2002
1066;2002-12-01;1;12;2002
1067;2002-12-02;2;12;2002
1068;2002-12-03;3;12;2002
1069;2002-12-04;4;12;2002
1070;2002-12-05;5;12;2002
1071;2002-12-06;6;12;2002
1072;2002-12-07;7;12;2002
1073;2002-12-08;8;12;2002
1074;2002-12-09;9;12;2002
1075;2002-12-10;10;12;2002
1076;2002-12-11;11;12;2002
1077;2002-12-12;12;12;2002
1078;2002-12-13;13;12;2002
1079;2002-12-14;14;12;2002
1080;2002-12-15;15;12;2002
1081;2002-12-16;16;12;2002
1082;2002-12-17;17;12;2002
1083;2002-12-18;18;12;2002
1084;2002-12-19;19;12;2002
1085;2002-12-20;20;12;2002
1086;2002-12-21;21;12;2002
1087;2002-12-22;22;12;2002
1088;2002-12-23;23;12;2002
1089;2002-12-24;24;12;2002
1090;2002-12-25;25;12;2002
1091;2002-12-26;26;12;2002
1092;2002-12-27;27;12;2002
1093;2002-12-28;28;12;2002
1094;2002-12-29;29;12;2002
1095;2002-12-30;30;12;2002
1096;2002-12-31;31;12;2002
1097;2003-01-01;1;1;2003
1098;2003-01-02;2;1;2003
1099;2003-01-03;3;1;2003
1100;2003-01-04;4;1;2003
1101;2003-01-05;5;1;2003
1102;2003-01-06;6;1;2003
1103;2003-01-07;7;1;2003
1104;2003-01-08;8;1;2003
1105;2003-01-09;9;1;2003
1106;2003-01-10;10;1;2003
1107;2003-01-11;11;1;2003
1108;2003-01-12;12;1;2003
1109;2003-01-13;13;1;2003
1110;2003-01-14;14;1;2003
1111;2003-01-15;15;1;2003
1112;2003-01-16;16;1;2003
1113;2003-01-17;17;1;2003
1114;2003-01-18;18;1;2003
1115;2003-01-19;19;1;2003
1116;2003-01-20;20;1;2003
1117;2003-01-21;21;1;2003
1118;2003-01-22;22;1;2003
1119;2003-01-23;23;1;2003
1120;2003-01-24;24;1;2003
1121;2003-01-25;25;1;2003
1122;2003-01-26;26;1;2003
1123;2003-01-27;27;1;2003
1124;2003-01-28;28;1;2003
1125;2003-01-29;29;1;2003
1126;2003-01-30;30;1;2003
1127;2003-01-31;31;1;2003
1128;2003-02-01;1;2;2003
1129;2003-02-02;2;2;2003
1130;2003-02-03;3;2;2003
1131;2003-02-04;4;2;2003
1132;2003-02-05;5;2;2003
1133;2003-02-06;6;2;2003
1134;2003-02-07;7;2;2003
1135;2003-02-08;8;2;2003
1136;2003-02-09;9;2;2003
1137;2003-02-10;10;2;2003
1138;2003-02-11;11;2;2003
1139;2003-02-12;12;2;2003
1140;2003-02-13;13;2;2003
1141;2003-02-14;14;2;2003
1142;2003-02-15;15;2;2003
1143;2003-02-16;16;2;2003
1144;2003-02-17;17;2;2003
1145;2003-02-18;18;2;2003
1146;2003-02-19;19;2;2003
1147;2003-02-20;20;2;2003
1148;2003-02-21;21;2;2003
1149;2003-02-22;22;2;2003
1150;2003-02-23;23;2;2003
1151;2003-02-24;24;2;2003
1152;2003-02-25;25;2;2003
1153;2003-02-26;26;2;2003
1154;2003-02-27;27;2;2003
1155;2003-02-28;28;2;2003
1156;2003-03-01;1;3;2003
1157;2003-03-02;2;3;2003
1158;2003-03-03;3;3;2003
1159;2003-03-04;4;3;2003
1160;2003-03-05;5;3;2003
1161;2003-03-06;6;3;2003
1162;2003-03-07;7;3;2003
1163;2003-03-08;8;3;2003
1164;2003-03-09;9;3;2003
1165;2003-03-10;10;3;2003
1166;2003-03-11;11;3;2003
1167;2003-03-12;12;3;2003
1168;2003-03-13;13;3;2003
1169;2003-03-14;14;3;2003
1170;2003-03-15;15;3;2003
1171;2003-03-16;16;3;2003
1172;2003-03-17;17;3;2003
1173;2003-03-18;18;3;2003
1174;2003-03-19;19;3;2003
1175;2003-03-20;20;3;2003
1176;2003-03-21;21;3;2003
1177;2003-03-22;22;3;2003
1178;2003-03-23;23;3;2003
1179;2003-03-24;24;3;2003
1180;2003-03-25;25;3;2003
1181;2003-03-26;26;3;2003
1182;2003-03-27;27;3;2003
1183;2003-03-28;28;3;2003
1184;2003-03-29;29;3;2003
1185;2003-03-30;30;3;2003
1186;2003-03-31;31;3;2003
1187;2003-04-01;1;4;2003
1188;2003-04-02;2;4;2003
1189;2003-04-03;3;4;2003
1190;2003-04-04;4;4;2003
1191;2003-04-05;5;4;2003
1192;2003-04-06;6;4;2003
1193;2003-04-07;7;4;2003
1194;2003-04-08;8;4;2003
1195;2003-04-09;9;4;2003
1196;2003-04-10;10;4;2003
1197;2003-04-11;11;4;2003
1198;2003-04-12;12;4;2003
1199;2003-04-13;13;4;2003
1200;2003-04-14;14;4;2003
1201;2003-04-15;15;4;2003
1202;2003-04-16;16;4;2003
1203;2003-04-17;17;4;2003
1204;2003-04-18;18;4;2003
1205;2003-04-19;19;4;2003
1206;2003-04-20;20;4;2003
1207;2003-04-21;21;4;2003
1208;2003-04-22;22;4;2003
1209;2003-04-23;23;4;2003
1210;2003-04-24;24;4;2003
1211;2003-04-25;25;4;2003
1212;2003-04-26;26;4;2003
1213;2003-04-27;27;4;2003
1214;2003-04-28;28;4;2003
1215;2003-04-29;29;4;2003
1216;2003-04-30;30;4;2003
1217;2003-05-01;1;5;2003
1218;2003-05-02;2;5;2003
1219;2003-05-03;3;5;2003
1220;2003-05-04;4;5;2003
1221;2003-05-05;5;5;2003
1222;2003-05-06;6;5;2003
1223;2003-05-07;7;5;2003
1224;2003-05-08;8;5;2003
1225;2003-05-09;9;5;2003
1226;2003-05-10;10;5;2003
1227;2003-05-11;11;5;2003
1228;2003-05-12;12;5;2003
1229;2003-05-13;13;5;2003
1230;2003-05-14;14;5;2003
1231;2003-05-15;15;5;2003
1232;2003-05-16;16;5;2003
1233;2003-05-17;17;5;2003
1234;2003-05-18;18;5;2003
1235;2003-05-19;19;5;2003
1236;2003-05-20;20;5;2003
1237;2003-05-21;21;5;2003
1238;2003-05-22;22;5;2003
1239;2003-05-23;23;5;2003
1240;2003-05-24;24;5;2003
1241;2003-05-25;25;5;2003
1242;2003-05-26;26;5;2003
1243;2003-05-27;27;5;2003
1244;2003-05-28;28;5;2003
1245;2003-05-29;29;5;2003
1246;2003-05-30;30;5;2003
1247;2003-05-31;31;5;2003
1248;2003-06-01;1;6;2003
1249;2003-06-02;2;6;2003
1250;2003-06-03;3;6;2003
1251;2003-06-04;4;6;2003
1252;2003-06-05;5;6;2003
1253;2003-06-06;6;6;2003
1254;2003-06-07;7;6;2003
1255;2003-06-08;8;6;2003
1256;2003-06-09;9;6;2003
1257;2003-06-10;10;6;2003
1258;2003-06-11;11;6;2003
1259;2003-06-12;12;6;2003
1260;2003-06-13;13;6;2003
1261;2003-06-14;14;6;2003
1262;2003-06-15;15;6;2003
1263;2003-06-16;16;6;2003
1264;2003-06-17;17;6;2003
1265;2003-06-18;18;6;2003
1266;2003-06-19;19;6;2003
1267;2003-06-20;20;6;2003
1268;2003-06-21;21;6;2003
1269;2003-06-22;22;6;2003
1270;2003-06-23;23;6;2003
1271;2003-06-24;24;6;2003
1272;2003-06-25;25;6;2003
1273;2003-06-26;26;6;2003
1274;2003-06-27;27;6;2003
1275;2003-06-28;28;6;2003
1276;2003-06-29;29;6;2003
1277;2003-06-30;30;6;2003
1278;2003-07-01;1;7;2003
1279;2003-07-02;2;7;2003
1280;2003-07-03;3;7;2003
1281;2003-07-04;4;7;2003
1282;2003-07-05;5;7;2003
1283;2003-07-06;6;7;2003
1284;2003-07-07;7;7;2003
1285;2003-07-08;8;7;2003
1286;2003-07-09;9;7;2003
1287;2003-07-10;10;7;2003
1288;2003-07-11;11;7;2003
1289;2003-07-12;12;7;2003
1290;2003-07-13;13;7;2003
1291;2003-07-14;14;7;2003
1292;2003-07-15;15;7;2003
1293;2003-07-16;16;7;2003
1294;2003-07-17;17;7;2003
1295;2003-07-18;18;7;2003
1296;2003-07-19;19;7;2003
1297;2003-07-20;20;7;2003
1298;2003-07-21;21;7;2003
1299;2003-07-22;22;7;2003
1300;2003-07-23;23;7;2003
1301;2003-07-24;24;7;2003
1302;2003-07-25;25;7;2003
1303;2003-07-26;26;7;2003
1304;2003-07-27;27;7;2003
1305;2003-07-28;28;7;2003
1306;2003-07-29;29;7;2003
1307;2003-07-30;30;7;2003
1308;2003-07-31;31;7;2003
1309;2003-08-01;1;8;2003
1310;2003-08-02;2;8;2003
1311;2003-08-03;3;8;2003
1312;2003-08-04;4;8;2003
1313;2003-08-05;5;8;2003
1314;2003-08-06;6;8;2003
1315;2003-08-07;7;8;2003
1316;2003-08-08;8;8;2003
1317;2003-08-09;9;8;2003
1318;2003-08-10;10;8;2003
1319;2003-08-11;11;8;2003
1320;2003-08-12;12;8;2003
1321;2003-08-13;13;8;2003
1322;2003-08-14;14;8;2003
1323;2003-08-15;15;8;2003
1324;2003-08-16;16;8;2003
1325;2003-08-17;17;8;2003
1326;2003-08-18;18;8;2003
1327;2003-08-19;19;8;2003
1328;2003-08-20;20;8;2003
1329;2003-08-21;21;8;2003
1330;2003-08-22;22;8;2003
1331;2003-08-23;23;8;2003
1332;2003-08-24;24;8;2003
1333;2003-08-25;25;8;2003
1334;2003-08-26;26;8;2003
1335;2003-08-27;27;8;2003
1336;2003-08-28;28;8;2003
1337;2003-08-29;29;8;2003
1338;2003-08-30;30;8;2003
1339;2003-08-31;31;8;2003
1340;2003-09-01;1;9;2003
1341;2003-09-02;2;9;2003
1342;2003-09-03;3;9;2003
1343;2003-09-04;4;9;2003
1344;2003-09-05;5;9;2003
1345;2003-09-06;6;9;2003
1346;2003-09-07;7;9;2003
1347;2003-09-08;8;9;2003
1348;2003-09-09;9;9;2003
1349;2003-09-10;10;9;2003
1350;2003-09-11;11;9;2003
1351;2003-09-12;12;9;2003
1352;2003-09-13;13;9;2003
1353;2003-09-14;14;9;2003
1354;2003-09-15;15;9;2003
1355;2003-09-16;16;9;2003
1356;2003-09-17;17;9;2003
1357;2003-09-18;18;9;2003
1358;2003-09-19;19;9;2003
1359;2003-09-20;20;9;2003
1360;2003-09-21;21;9;2003
1361;2003-09-22;22;9;2003
1362;2003-09-23;23;9;2003
1363;2003-09-24;24;9;2003
1364;2003-09-25;25;9;2003
1365;2003-09-26;26;9;2003
1366;2003-09-27;27;9;2003
1367;2003-09-28;28;9;2003
1368;2003-09-29;29;9;2003
1369;2003-09-30;30;9;2003
1370;2003-10-01;1;10;2003
1371;2003-10-02;2;10;2003
1372;2003-10-03;3;10;2003
1373;2003-10-04;4;10;2003
1374;2003-10-05;5;10;2003
1375;2003-10-06;6;10;2003
1376;2003-10-07;7;10;2003
1377;2003-10-08;8;10;2003
1378;2003-10-09;9;10;2003
1379;2003-10-10;10;10;2003
1380;2003-10-11;11;10;2003
1381;2003-10-12;12;10;2003
1382;2003-10-13;13;10;2003
1383;2003-10-14;14;10;2003
1384;2003-10-15;15;10;2003
1385;2003-10-16;16;10;2003
1386;2003-10-17;17;10;2003
1387;2003-10-18;18;10;2003
1388;2003-10-19;19;10;2003
1389;2003-10-20;20;10;2003
1390;2003-10-21;21;10;2003
1391;2003-10-22;22;10;2003
1392;2003-10-23;23;10;2003
1393;2003-10-24;24;10;2003
1394;2003-10-25;25;10;2003
1395;2003-10-26;26;10;2003
1396;2003-10-27;27;10;2003
1397;2003-10-28;28;10;2003
1398;2003-10-29;29;10;2003
1399;2003-10-30;30;10;2003
1400;2003-10-31;31;10;2003
1401;2003-11-01;1;11;2003
1402;2003-11-02;2;11;2003
1403;2003-11-03;3;11;2003
1404;2003-11-04;4;11;2003
1405;2003-11-05;5;11;2003
1406;2003-11-06;6;11;2003
1407;2003-11-07;7;11;2003
1408;2003-11-08;8;11;2003
1409;2003-11-09;9;11;2003
1410;2003-11-10;10;11;2003
1411;2003-11-11;11;11;2003
1412;2003-11-12;12;11;2003
1413;2003-11-13;13;11;2003
1414;2003-11-14;14;11;2003
1415;2003-11-15;15;11;2003
1416;2003-11-16;16;11;2003
1417;2003-11-17;17;11;2003
1418;2003-11-18;18;11;2003
1419;2003-11-19;19;11;2003
1420;2003-11-20;20;11;2003
1421;2003-11-21;21;11;2003
1422;2003-11-22;22;11;2003
1423;2003-11-23;23;11;2003
1424;2003-11-24;24;11;2003
1425;2003-11-25;25;11;2003
1426;2003-11-26;26;11;2003
1427;2003-11-27;27;11;2003
1428;2003-11-28;28;11;2003
1429;2003-11-29;29;11;2003
1430;2003-11-30;30;11;2003
1431;2003-12-01;1;12;2003
1432;2003-12-02;2;12;2003
1433;2003-12-03;3;12;2003
1434;2003-12-04;4;12;2003
1435;2003-12-05;5;12;2003
1436;2003-12-06;6;12;2003
1437;2003-12-07;7;12;2003
1438;2003-12-08;8;12;2003
1439;2003-12-09;9;12;2003
1440;2003-12-10;10;12;2003
1441;2003-12-11;11;12;2003
1442;2003-12-12;12;12;2003
1443;2003-12-13;13;12;2003
1444;2003-12-14;14;12;2003
1445;2003-12-15;15;12;2003
1446;2003-12-16;16;12;2003
1447;2003-12-17;17;12;2003
1448;2003-12-18;18;12;2003
1449;2003-12-19;19;12;2003
1450;2003-12-20;20;12;2003
1451;2003-12-21;21;12;2003
1452;2003-12-22;22;12;2003
1453;2003-12-23;23;12;2003
1454;2003-12-24;24;12;2003
1455;2003-12-25;25;12;2003
1456;2003-12-26;26;12;2003
1457;2003-12-27;27;12;2003
1458;2003-12-28;28;12;2003
1459;2003-12-29;29;12;2003
1460;2003-12-30;30;12;2003
1461;2003-12-31;31;12;2003
1462;2004-01-01;1;1;2004
1463;2004-01-02;2;1;2004
1464;2004-01-03;3;1;2004
1465;2004-01-04;4;1;2004
1466;2004-01-05;5;1;2004
1467;2004-01-06;6;1;2004
1468;2004-01-07;7;1;2004
1469;2004-01-08;8;1;2004
1470;2004-01-09;9;1;2004
1471;2004-01-10;10;1;2004
1472;2004-01-11;11;1;2004
1473;2004-01-12;12;1;2004
1474;2004-01-13;13;1;2004
1475;2004-01-14;14;1;2004
1476;2004-01-15;15;1;2004
1477;2004-01-16;16;1;2004
1478;2004-01-17;17;1;2004
1479;2004-01-18;18;1;2004
1480;2004-01-19;19;1;2004
1481;2004-01-20;20;1;2004
1482;2004-01-21;21;1;2004
1483;2004-01-22;22;1;2004
1484;2004-01-23;23;1;2004
1485;2004-01-24;24;1;2004
1486;2004-01-25;25;1;2004
1487;2004-01-26;26;1;2004
1488;2004-01-27;27;1;2004
1489;2004-01-28;28;1;2004
1490;2004-01-29;29;1;2004
1491;2004-01-30;30;1;2004
1492;2004-01-31;31;1;2004
1493;2004-02-01;1;2;2004
1494;2004-02-02;2;2;2004
1495;2004-02-03;3;2;2004
1496;2004-02-04;4;2;2004
1497;2004-02-05;5;2;2004
1498;2004-02-06;6;2;2004
1499;2004-02-07;7;2;2004
1500;2004-02-08;8;2;2004
1501;2004-02-09;9;2;2004
1502;2004-02-10;10;2;2004
1503;2004-02-11;11;2;2004
1504;2004-02-12;12;2;2004
1505;2004-02-13;13;2;2004
1506;2004-02-14;14;2;2004
1507;2004-02-15;15;2;2004
1508;2004-02-16;16;2;2004
1509;2004-02-17;17;2;2004
1510;2004-02-18;18;2;2004
1511;2004-02-19;19;2;2004
1512;2004-02-20;20;2;2004
1513;2004-02-21;21;2;2004
1514;2004-02-22;22;2;2004
1515;2004-02-23;23;2;2004
1516;2004-02-24;24;2;2004
1517;2004-02-25;25;2;2004
1518;2004-02-26;26;2;2004
1519;2004-02-27;27;2;2004
1520;2004-02-28;28;2;2004
1521;2004-02-29;29;2;2004
1522;2004-03-01;1;3;2004
1523;2004-03-02;2;3;2004
1524;2004-03-03;3;3;2004
1525;2004-03-04;4;3;2004
1526;2004-03-05;5;3;2004
1527;2004-03-06;6;3;2004
1528;2004-03-07;7;3;2004
1529;2004-03-08;8;3;2004
1530;2004-03-09;9;3;2004
1531;2004-03-10;10;3;2004
1532;2004-03-11;11;3;2004
1533;2004-03-12;12;3;2004
1534;2004-03-13;13;3;2004
1535;2004-03-14;14;3;2004
1536;2004-03-15;15;3;2004
1537;2004-03-16;16;3;2004
1538;2004-03-17;17;3;2004
1539;2004-03-18;18;3;2004
1540;2004-03-19;19;3;2004
1541;2004-03-20;20;3;2004
1542;2004-03-21;21;3;2004
1543;2004-03-22;22;3;2004
1544;2004-03-23;23;3;2004
1545;2004-03-24;24;3;2004
1546;2004-03-25;25;3;2004
1547;2004-03-26;26;3;2004
1548;2004-03-27;27;3;2004
1549;2004-03-28;28;3;2004
1550;2004-03-29;29;3;2004
1551;2004-03-30;30;3;2004
1552;2004-03-31;31;3;2004
1553;2004-04-01;1;4;2004
1554;2004-04-02;2;4;2004
1555;2004-04-03;3;4;2004
1556;2004-04-04;4;4;2004
1557;2004-04-05;5;4;2004
1558;2004-04-06;6;4;2004
1559;2004-04-07;7;4;2004
1560;2004-04-08;8;4;2004
1561;2004-04-09;9;4;2004
1562;2004-04-10;10;4;2004
1563;2004-04-11;11;4;2004
1564;2004-04-12;12;4;2004
1565;2004-04-13;13;4;2004
1566;2004-04-14;14;4;2004
1567;2004-04-15;15;4;2004
1568;2004-04-16;16;4;2004
1569;2004-04-17;17;4;2004
1570;2004-04-18;18;4;2004
1571;2004-04-19;19;4;2004
1572;2004-04-20;20;4;2004
1573;2004-04-21;21;4;2004
1574;2004-04-22;22;4;2004
1575;2004-04-23;23;4;2004
1576;2004-04-24;24;4;2004
1577;2004-04-25;25;4;2004
1578;2004-04-26;26;4;2004
1579;2004-04-27;27;4;2004
1580;2004-04-28;28;4;2004
1581;2004-04-29;29;4;2004
1582;2004-04-30;30;4;2004
1583;2004-05-01;1;5;2004
1584;2004-05-02;2;5;2004
1585;2004-05-03;3;5;2004
1586;2004-05-04;4;5;2004
1587;2004-05-05;5;5;2004
1588;2004-05-06;6;5;2004
1589;2004-05-07;7;5;2004
1590;2004-05-08;8;5;2004
1591;2004-05-09;9;5;2004
1592;2004-05-10;10;5;2004
1593;2004-05-11;11;5;2004
1594;2004-05-12;12;5;2004
1595;2004-05-13;13;5;2004
1596;2004-05-14;14;5;2004
1597;2004-05-15;15;5;2004
1598;2004-05-16;16;5;2004
1599;2004-05-17;17;5;2004
1600;2004-05-18;18;5;2004
1601;2004-05-19;19;5;2004
1602;2004-05-20;20;5;2004
1603;2004-05-21;21;5;2004
1604;2004-05-22;22;5;2004
1605;2004-05-23;23;5;2004
1606;2004-05-24;24;5;2004
1607;2004-05-25;25;5;2004
1608;2004-05-26;26;5;2004
1609;2004-05-27;27;5;2004
1610;2004-05-28;28;5;2004
1611;2004-05-29;29;5;2004
1612;2004-05-30;30;5;2004
1613;2004-05-31;31;5;2004
1614;2004-06-01;1;6;2004
1615;2004-06-02;2;6;2004
1616;2004-06-03;3;6;2004
1617;2004-06-04;4;6;2004
1618;2004-06-05;5;6;2004
1619;2004-06-06;6;6;2004
1620;2004-06-07;7;6;2004
1621;2004-06-08;8;6;2004
1622;2004-06-09;9;6;2004
1623;2004-06-10;10;6;2004
1624;2004-06-11;11;6;2004
1625;2004-06-12;12;6;2004
1626;2004-06-13;13;6;2004
1627;2004-06-14;14;6;2004
1628;2004-06-15;15;6;2004
1629;2004-06-16;16;6;2004
1630;2004-06-17;17;6;2004
1631;2004-06-18;18;6;2004
1632;2004-06-19;19;6;2004
1633;2004-06-20;20;6;2004
1634;2004-06-21;21;6;2004
1635;2004-06-22;22;6;2004
1636;2004-06-23;23;6;2004
1637;2004-06-24;24;6;2004
1638;2004-06-25;25;6;2004
1639;2004-06-26;26;6;2004
1640;2004-06-27;27;6;2004
1641;2004-06-28;28;6;2004
1642;2004-06-29;29;6;2004
1643;2004-06-30;30;6;2004
1644;2004-07-01;1;7;2004
1645;2004-07-02;2;7;2004
1646;2004-07-03;3;7;2004
1647;2004-07-04;4;7;2004
1648;2004-07-05;5;7;2004
1649;2004-07-06;6;7;2004
1650;2004-07-07;7;7;2004
1651;2004-07-08;8;7;2004
1652;2004-07-09;9;7;2004
1653;2004-07-10;10;7;2004
1654;2004-07-11;11;7;2004
1655;2004-07-12;12;7;2004
1656;2004-07-13;13;7;2004
1657;2004-07-14;14;7;2004
1658;2004-07-15;15;7;2004
1659;2004-07-16;16;7;2004
1660;2004-07-17;17;7;2004
1661;2004-07-18;18;7;2004
1662;2004-07-19;19;7;2004
1663;2004-07-20;20;7;2004
1664;2004-07-21;21;7;2004
1665;2004-07-22;22;7;2004
1666;2004-07-23;23;7;2004
1667;2004-07-24;24;7;2004
1668;2004-07-25;25;7;2004
1669;2004-07-26;26;7;2004
1670;2004-07-27;27;7;2004
1671;2004-07-28;28;7;2004
1672;2004-07-29;29;7;2004
1673;2004-07-30;30;7;2004
1674;2004-07-31;31;7;2004
1675;2004-08-01;1;8;2004
1676;2004-08-02;2;8;2004
1677;2004-08-03;3;8;2004
1678;2004-08-04;4;8;2004
1679;2004-08-05;5;8;2004
1680;2004-08-06;6;8;2004
1681;2004-08-07;7;8;2004
1682;2004-08-08;8;8;2004
1683;2004-08-09;9;8;2004
1684;2004-08-10;10;8;2004
1685;2004-08-11;11;8;2004
1686;2004-08-12;12;8;2004
1687;2004-08-13;13;8;2004
1688;2004-08-14;14;8;2004
1689;2004-08-15;15;8;2004
1690;2004-08-16;16;8;2004
1691;2004-08-17;17;8;2004
1692;2004-08-18;18;8;2004
1693;2004-08-19;19;8;2004
1694;2004-08-20;20;8;2004
1695;2004-08-21;21;8;2004
1696;2004-08-22;22;8;2004
1697;2004-08-23;23;8;2004
1698;2004-08-24;24;8;2004
1699;2004-08-25;25;8;2004
1700;2004-08-26;26;8;2004
1701;2004-08-27;27;8;2004
1702;2004-08-28;28;8;2004
